focus,n,A,B,mean(A),std(A),mean(B),std(B),U,p-value
sw,1,cnn,mlp,0.5799637904557529,0.1723817291007731,0.4225264470184579,0.19879840394236684,38011.5,0.0
sw,1,cnn-lstm,lstm,0.507256151291776,0.16874587161165888,0.5437020513675859,0.18019815018302596,23151.0,0.0252
sw,1,cnn-lstm,mlp,0.507256151291776,0.16874587161165888,0.4225264470184579,0.19879840394236684,32623.0,0.0
sw,1,lstm,mlp,0.5437020513675859,0.18019815018302596,0.4225264470184579,0.19879840394236684,35292.0,0.0
sw,2,cnn,cnn-lstm,0.6590186906008306,0.15934610386683046,0.6455570450857967,0.15316075405845908,27898.5,0.31
sw,2,cnn,lstm,0.6590186906008306,0.15934610386683046,0.6177551535815249,0.1443462331328929,30906.0,0.003
sw,2,cnn,mlp,0.6590186906008306,0.15934610386683046,0.5499015876950114,0.15926772779589957,36531.5,0.0
sw,2,cnn-lstm,lstm,0.6455570450857967,0.15316075405845908,0.6177551535815249,0.1443462331328929,29501.0,0.0384
sw,2,cnn-lstm,mlp,0.6455570450857967,0.15316075405845908,0.5499015876950114,0.15926772779589957,35406.5,0.0
sw,2,lstm,mlp,0.6177551535815249,0.1443462331328929,0.5499015876950114,0.15926772779589957,32861.5,0.0
sw,3,cnn,cnn-lstm,0.7040286063118381,0.13214528569809136,0.6706832746181671,0.1446504542954558,29644.0,0.03
sw,3,cnn,lstm,0.7040286063118381,0.13214528569809136,0.6518290156316503,0.1335534345568494,32260.0,0.0
sw,3,cnn,mlp,0.7040286063118381,0.13214528569809136,0.551741985494569,0.15347703609113242,40785.5,0.0
sw,3,cnn-lstm,lstm,0.6706832746181671,0.1446504542954558,0.6518290156316503,0.1335534345568494,29004.0,0.073
sw,3,cnn-lstm,mlp,0.6706832746181671,0.1446504542954558,0.551741985494569,0.15347703609113242,37906.5,0.0
sw,3,lstm,mlp,0.6518290156316503,0.1335534345568494,0.551741985494569,0.15347703609113242,36215.0,0.0
sw,4,cnn,cnn-lstm,0.7386228362131206,0.13030435468654208,0.7199424968381984,0.12177484036577756,29188.0,0.066
sw,4,cnn,lstm,0.7386228362131206,0.13030435468654208,0.7002052641249149,0.12822733026036798,31579.0,0.0
sw,4,cnn,mlp,0.7386228362131206,0.13030435468654208,0.6047100391228839,0.13373508276402163,40852.5,0.0
sw,4,cnn-lstm,lstm,0.7199424968381984,0.12177484036577756,0.7002052641249149,0.12822733026036798,28880.0,0.088
sw,4,cnn-lstm,mlp,0.7199424968381984,0.12177484036577756,0.6047100391228839,0.13373508276402163,39082.0,0.0
sw,4,lstm,mlp,0.7002052641249149,0.12822733026036798,0.6047100391228839,0.13373508276402163,37177.5,0.0
sw,5,cnn,cnn-lstm,0.7604951021605048,0.11552983602631807,0.7362294134768488,0.11753303299048597,29818.0,0.021599999999999998
sw,5,cnn,lstm,0.7604951021605048,0.11552983602631807,0.7267219066648011,0.12315123504034567,30573.0,0.006
sw,5,cnn,mlp,0.7604951021605048,0.11552983602631807,0.6160632736846073,0.13877488493948137,42033.0,0.0
sw,5,cnn-lstm,lstm,0.7362294134768488,0.11753303299048597,0.7267219066648011,0.12315123504034567,27334.0,0.535
sw,5,cnn-lstm,mlp,0.7362294134768488,0.11753303299048597,0.6160632736846073,0.13877488493948137,39657.0,0.0
sw,5,lstm,mlp,0.7267219066648011,0.12315123504034567,0.6160632736846073,0.13877488493948137,38481.0,0.0
sw,6,cnn,cnn-lstm,0.7709922626175205,0.11417856466368642,0.7499449266691753,0.11019150993469828,30077.0,0.0165
sw,6,cnn,lstm,0.7709922626175205,0.11417856466368642,0.7469833061006159,0.12245368471728947,29891.0,0.0192
sw,6,cnn,mlp,0.7709922626175205,0.11417856466368642,0.6244653937854036,0.13728112073579313,42775.5,0.0
sw,6,cnn-lstm,lstm,0.7499449266691753,0.11019150993469828,0.7469833061006159,0.12245368471728947,26357.5,0.949
sw,6,cnn-lstm,mlp,0.7499449266691753,0.11019150993469828,0.6244653937854036,0.13728112073579313,40462.0,0.0
sw,6,lstm,mlp,0.7469833061006159,0.12245368471728947,0.6244653937854036,0.13728112073579313,39917.5,0.0
