focus,n,A,B,mean(A),std(A),mean(B),std(B),U,p-value
sw,15,cnn,cnn-lstm,0.8036186890599747,0.06428883644433607,0.7949900556855237,0.06732431407295672,28506.5,0.2235
sw,15,cnn,lstm,0.8036186890599747,0.06428883644433607,0.8012700922558883,0.06250032937645615,27387.5,0.511
sw,15,cnn,mlp,0.8036186890599747,0.06428883644433607,0.7433393234696696,0.07273236453195918,38584.0,0.0
sw,15,cnn-lstm,lstm,0.7949900556855237,0.06732431407295672,0.8012700922558883,0.06250032937645615,25145.5,0.43199999999999994
sw,15,cnn-lstm,mlp,0.7949900556855237,0.06732431407295672,0.7433393234696696,0.07273236453195918,36551.5,0.0
sw,15,lstm,mlp,0.8012700922558883,0.06250032937645615,0.7433393234696696,0.07273236453195918,37961.0,0.0
sw,16,cnn,cnn-lstm,0.8056475225545766,0.0623032877165412,0.7927347090934288,0.06914934183387887,29131.0,0.0732
sw,16,cnn,lstm,0.8056475225545766,0.0623032877165412,0.8048802041346953,0.06298226024306507,26451.0,1.0
sw,16,cnn,mlp,0.8056475225545766,0.0623032877165412,0.740893855503187,0.07622229527388222,38831.0,0.0
sw,16,cnn-lstm,lstm,0.7927347090934288,0.06914934183387887,0.8048802041346953,0.06298226024306507,23774.0,0.0732
sw,16,cnn-lstm,mlp,0.7927347090934288,0.06914934183387887,0.740893855503187,0.07622229527388222,36110.0,0.0
sw,16,lstm,mlp,0.8048802041346953,0.06298226024306507,0.740893855503187,0.07622229527388222,38787.0,0.0
sw,17,cnn,cnn-lstm,0.807623142130069,0.06235817301491907,0.7983202776590548,0.06937468858148213,28085.0,0.3024
sw,17,cnn,lstm,0.807623142130069,0.06235817301491907,0.8103713953411021,0.05961956207517031,26116.0,0.815
sw,17,cnn,mlp,0.807623142130069,0.06235817301491907,0.7425345127656922,0.07364250892340744,39357.5,0.0
sw,17,cnn-lstm,lstm,0.7983202776590548,0.06937468858148213,0.8103713953411021,0.05961956207517031,24345.0,0.21000000000000002
sw,17,cnn-lstm,mlp,0.7983202776590548,0.06937468858148213,0.7425345127656922,0.07364250892340744,37316.0,0.0
sw,17,lstm,mlp,0.8103713953411021,0.05961956207517031,0.7425345127656922,0.07364250892340744,39978.0,0.0
sw,18,cnn,cnn-lstm,0.8110568462666082,0.05972909453838287,0.7999050829555732,0.06745518889542551,28599.0,0.198
sw,18,cnn,lstm,0.8110568462666082,0.05972909453838287,0.8064162435912675,0.062117407788271184,27614.5,0.415
sw,18,cnn,mlp,0.8110568462666082,0.05972909453838287,0.7481772401961653,0.07091310651444796,39639.0,0.0
sw,18,cnn-lstm,lstm,0.7999050829555732,0.06745518889542551,0.8064162435912675,0.062117407788271184,25287.0,0.415
